"Feed_ID","Vehicle_ID","FullRegistration","Colour","FuelType","Year","Mileage","Bodytype","Doors","Make","Model","Variant","EngineSize","Price","PreviousPrice","Transmission","PictureRefs","ServiceHistory","PreviousOwners","Description","FourWheelDrive","Options","Comments","New","Used","Site","Origin","V5","Condition","ExDemo","FranchiseApproved","TradePrice","TradePriceExtra","ServiceHistoryText","Cap_ID"
"AETA27382","AETV14614915","KT55DFY","BLACK","Diesel","2006","82600","Estate","5","SAAB","9-3","1.9 TiD Vector Sport [120]","1910","5695","","Manual","http://images.autoexposure.co.uk/AETA27382/AETV14614915_1b.jpg,http://images.autoexposure.co.uk/AETA27382/AETV14614915_2b.jpg,http://images.autoexposure.co.uk/AETA27382/AETV14614915_3b.jpg,http://images.autoexposure.co.uk/AETA27382/AETV14614915_4b.jpg,http://images.autoexposure.co.uk/AETA27382/AETV14614915_5b.jpg,http://images.autoexposure.co.uk/AETA27382/AETV14614915_6b.jpg,http://images.autoexposure.co.uk/AETA27382/AETV14614915_7b.jpg,http://images.autoexposure.co.uk/AETA27382/AETV14614915_8b.jpg,http://images.autoexposure.co.uk/AETA27382/AETV14614915_9b.jpg","0","4","","0","Insurance Group 12, ABS, Alarm, Alloy Wheels, Audio Remote Control, Body Coloured Bumpers, Climate Control, Cruise Control, Drivers Airbag, Electric Door Mirrors, Folding Rear Seats, Front Electric Windows, Front Fog Lights, Half Leather Seats, Heated Door Mirrors, Immobiliser, Passenger Airbag, Power Steering, Radio/CD, Rear Electric Windows, Remote Central Locking, Reverse Parking Aid, Service Indicator, Side Airbags, Sports Seats, Steering Wheel Rake Adjustment, Steering Wheel Reach Adjustment, Traction Control, Trip Computer","","0","1","","UK","0","","0","0","","","",""
"AETA27382","AETV15793875","BN56ZSU","Black","Diesel","2006","89000","MPV","5","NISSAN","NOTE","1.5 dCi SVE","1461","4250","","Manual","http://images.autoexposure.co.uk/AETA27382/AETV15793875_1b.jpg,http://images.autoexposure.co.uk/AETA27382/AETV15793875_2b.jpg,http://images.autoexposure.co.uk/AETA27382/AETV15793875_3b.jpg,http://images.autoexposure.co.uk/AETA27382/AETV15793875_4b.jpg,http://images.autoexposure.co.uk/AETA27382/AETV15793875_5b.jpg,http://images.autoexposure.co.uk/AETA27382/AETV15793875_6b.jpg,http://images.autoexposure.co.uk/AETA27382/AETV15793875_7b.jpg,http://images.autoexposure.co.uk/AETA27382/AETV15793875_8b.jpg,http://images.autoexposure.co.uk/AETA27382/AETV15793875_9b.jpg,http://images.autoexposure.co.uk/AETA27382/AETV15793875_10b.jpg","0","3","","0","Insurance Group 5, ABS, Alloy Wheels, Audio Remote Control, Body Coloured Bumpers, Climate Control, Drivers Airbag, Electric Door Mirrors, Folding Rear Seats, Front Electric Windows, Front Fog Lights, Half Leather Seats, Heated Door Mirrors, Height Adjustable Drivers Seat, Immobiliser, Passenger Airbag, Power Steering, Radio/CD, Radio/CD Multichanger, Rear Electric Windows, Remote Central Locking, Side Airbags, Sports Seats, Steering Wheel Rake Adjustment, Steering Wheel Reach Adjustment, Trip Computer","","0","1","","UK","0","","0","0","","","",""
"AETA27382","AETV16511956","BP57EGZ","Pacific Blue","Petrol","2008","40000","Hatchback","3","NISSAN","MICRA","1.2 Initia","1240","3995","","Manual","http://images.autoexposure.co.uk/AETA27382/AETV16511956_1b.jpg,http://images.autoexposure.co.uk/AETA27382/AETV16511956_2b.jpg,http://images.autoexposure.co.uk/AETA27382/AETV16511956_3b.jpg,http://images.autoexposure.co.uk/AETA27382/AETV16511956_4b.jpg,http://images.autoexposure.co.uk/AETA27382/AETV16511956_5b.jpg,http://images.autoexposure.co.uk/AETA27382/AETV16511956_6b.jpg,http://images.autoexposure.co.uk/AETA27382/AETV16511956_7b.jpg,http://images.autoexposure.co.uk/AETA27382/AETV16511956_8b.jpg","0","2","","0","Insurance Group 2, 2 Registered Keepers, ABS, Body Coloured Bumpers, Drivers Airbag, Folding Rear Seats, Front Electric Windows, Immobiliser, Passenger Airbag, Power Steering, Radio/CD, Remote Central Locking, Service Indicator, Side Airbags, Steering Wheel Rake Adjustment","","0","1","","UK","0","","0","0","","","",""
"AETA27382","AETV18567613","BT57OER","RED","Diesel","2007","69200","Saloon","4","ALFA ROMEO","159","1.9 JTDM 16v Lusso","1910","5995","","Manual","http://images.autoexposure.co.uk/AETA27382/AETV18567613_1b.jpg,http://images.autoexposure.co.uk/AETA27382/AETV18567613_2b.jpg,http://images.autoexposure.co.uk/AETA27382/AETV18567613_3b.jpg,http://images.autoexposure.co.uk/AETA27382/AETV18567613_4b.jpg,http://images.autoexposure.co.uk/AETA27382/AETV18567613_5b.jpg,http://images.autoexposure.co.uk/AETA27382/AETV18567613_6b.jpg,http://images.autoexposure.co.uk/AETA27382/AETV18567613_7b.jpg,http://images.autoexposure.co.uk/AETA27382/AETV18567613_8b.jpg","0","3","","0","Insurance Group 12, ABS, Alarm, Alloy Wheels, Audio Remote Control, Body Coloured Bumpers, Climate Control, Cruise Control, Drivers Airbag, Electric Door Mirrors, Front Electric Windows, Front Fog Lights, Heated Door Mirrors, Height Adjustable Drivers Seat, Immobiliser, Leather Seats, Passenger Airbag, Power Steering, Radio/CD, Rear Electric Windows, Remote Central Locking, Reverse Parking Aid, Service Indicator, Side Airbags, Steering Wheel Rake Adjustment, Steering Wheel Reach Adjustment, Traction Control, Trip Computer","","0","1","","UK","0","","0","0","","","",""
"AETA27382","AETV19312766","Y579YOF","BLUE","Petrol","2001","98600","Hatchback","3","NISSAN","ALMERA","1.5 Activ","1497","750","","Manual","http://images.autoexposure.co.uk/AETA27382/AETV19312766_1b.jpg,http://images.autoexposure.co.uk/AETA27382/AETV19312766_2b.jpg,http://images.autoexposure.co.uk/AETA27382/AETV19312766_3b.jpg,http://images.autoexposure.co.uk/AETA27382/AETV19312766_4b.jpg,http://images.autoexposure.co.uk/AETA27382/AETV19312766_5b.jpg,http://images.autoexposure.co.uk/AETA27382/AETV19312766_6b.jpg,http://images.autoexposure.co.uk/AETA27382/AETV19312766_7b.jpg","0","9","","0","Insurance Group 4, Audio Remote Control, Body Coloured Bumpers, Central Locking, Drivers Airbag, Electric Sunroof, Folding Rear Seats, Front Electric Windows, Height Adjustable Drivers Seat, Immobiliser, Passenger Airbag, Power Steering, Radio/Cassette. THIS IS A TRADE SALE!! THIS VEHICLE HAS NO MOT!!!","","0","1","","UK","0","","0","0","750","","",""
"AETA27382","AETV19381045","W613JFG","Oasis blue","Diesel","2000","90000","4x4","5","TOYOTA","LANDCRUISER","COLORADO 3.0 TD FX Auto [8 Seat]","2982","4995","","Auto","http://images.autoexposure.co.uk/AETA27382/AETV19381045_1b.jpg,http://images.autoexposure.co.uk/AETA27382/AETV19381045_2b.jpg,http://images.autoexposure.co.uk/AETA27382/AETV19381045_3b.jpg,http://images.autoexposure.co.uk/AETA27382/AETV19381045_4b.jpg,http://images.autoexposure.co.uk/AETA27382/AETV19381045_5b.jpg,http://images.autoexposure.co.uk/AETA27382/AETV19381045_6b.jpg,http://images.autoexposure.co.uk/AETA27382/AETV19381045_7b.jpg,http://images.autoexposure.co.uk/AETA27382/AETV19381045_8b.jpg,http://images.autoexposure.co.uk/AETA27382/AETV19381045_9b.jpg,http://images.autoexposure.co.uk/AETA27382/AETV19381045_10b.jpg","0","5","","1","Insurance Group 14, ABS, Air Conditioning, Alarm, Alloy Wheels, Drivers Airbag, Electric Door Mirrors, Folding Rear Seats, Front Electric Windows, Heated Door Mirrors, Immobiliser, Passenger Airbag, Power Steering, Rear Electric Windows, Remote Central Locking, Steering Wheel Rake Adjustment. THIS IS A TRADE SALE!!!","","0","1","","UK","0","","0","0","4995","","",""
"AETA27382","AETV19854851","BT10YMS","BLUE","Petrol","2010","35000","Hatchback","3","NISSAN","MICRA","1.2 80 Visia","1240","5250","","Manual","http://images.autoexposure.co.uk/AETA27382/AETV19854851_1b.jpg,http://images.autoexposure.co.uk/AETA27382/AETV19854851_2b.jpg,http://images.autoexposure.co.uk/AETA27382/AETV19854851_3b.jpg,http://images.autoexposure.co.uk/AETA27382/AETV19854851_4b.jpg,http://images.autoexposure.co.uk/AETA27382/AETV19854851_5b.jpg,http://images.autoexposure.co.uk/AETA27382/AETV19854851_6b.jpg","0","","","0","Insurance Group 2, ABS, Body Coloured Bumpers, Drivers Airbag, Front Electric Windows, Immobiliser, Passenger Airbag, Power Steering, Radio/CD, Remote Central Locking, Service Indicator, Side Airbags, Steering Wheel Rake Adjustment","","0","1","","UK","0","","0","0","","","",""
"AETA27382","AETV21448249","BP57VMV","SILVER","DIESEL","2008","57000","Car Derived Van","3","VAUXHALL","ASTRA","1.7 Sportive CDTI","1686","5250","","Manual","http://images.autoexposure.co.uk/AETA27382/AETV21448249_1b.jpg,http://images.autoexposure.co.uk/AETA27382/AETV21448249_2b.jpg,http://images.autoexposure.co.uk/AETA27382/AETV21448249_3b.jpg,http://images.autoexposure.co.uk/AETA27382/AETV21448249_4b.jpg,http://images.autoexposure.co.uk/AETA27382/AETV21448249_5b.jpg,http://images.autoexposure.co.uk/AETA27382/AETV21448249_6b.jpg,http://images.autoexposure.co.uk/AETA27382/AETV21448249_7b.jpg","0","","","0","Alloy Wheels, Liner, Central Locking, Electric Windows, Electric Mirrors, Power Steering, Drivers Airbag, Passenger Airbag, Immobiliser, CD, Radio, PRICE DOES NOT INCLUDE VAT!!!","","0","1","","UK","0","","0","0","","","",""
"AETA27382","AETV22473984","KE05PJE","Silica","Petrol","2005","112400","Estate","5","NISSAN","MURANO","3.5 V6 CVT Auto","3498","6495","","Auto","http://images.autoexposure.co.uk/AETA27382/AETV22473984_1b.jpg,http://images.autoexposure.co.uk/AETA27382/AETV22473984_2b.jpg,http://images.autoexposure.co.uk/AETA27382/AETV22473984_3b.jpg,http://images.autoexposure.co.uk/AETA27382/AETV22473984_4b.jpg,http://images.autoexposure.co.uk/AETA27382/AETV22473984_5b.jpg,http://images.autoexposure.co.uk/AETA27382/AETV22473984_6b.jpg","0","","","0","Insurance Group 15, ABS, Alarm, Alloy Wheels, Audio Remote Control, Body Coloured Bumpers, Central Locking, Climate Control, Cruise Control, Drivers Airbag, Electric Door Mirrors, Electric Sunroof, Electrically Adjustable Drivers Seat, Folding Rear Seats, Front Electric Windows, Front Fog Lights, Headlight Washers, Heated Door Mirrors, Heated Front Seat, Height Adjustable Drivers Seat, Immobiliser, Leather Seats, Passenger Airbag, Power Steering, Radio/Cassette, Radio/CD Multichanger, Rear Electric Windows, Remote Central Locking, Reverse Parking Aid, Roof Rails, Satellite Navigation, Side Airbags, Steering Wheel Rake Adjustment, Traction Control","","0","1","","UK","0","","0","0","","","",""
"AETA27382","AETV22790378","BL07GYU","WHITE","DIESEL","2007","122000","Panel Van","","NISSAN","KUBISTAR","SE DCI 75","1461","3495","","Manual","http://images.autoexposure.co.uk/AETA27382/AETV22790378_1b.jpg,http://images.autoexposure.co.uk/AETA27382/AETV22790378_2b.jpg,http://images.autoexposure.co.uk/AETA27382/AETV22790378_3b.jpg,http://images.autoexposure.co.uk/AETA27382/AETV22790378_4b.jpg,http://images.autoexposure.co.uk/AETA27382/AETV22790378_5b.jpg,http://images.autoexposure.co.uk/AETA27382/AETV22790378_6b.jpg,http://images.autoexposure.co.uk/AETA27382/AETV22790378_7b.jpg","0","2","","0","2 Registered Keepers, Electric Windows, Drivers Airbag, Side Loader, Alarm, Immobiliser. Priced at £3495 plus VAT., Price Plus VAT","","0","1","","UK","0","","0","0","","","",""
"AETA27382","AETV23127851","BJ56ZFV","SILVER","DIESEL","2006","50000","Pick Up","2","NISSAN","NAVARA","D/C AVENTURA DCI","2488","10495","","Manual","http://images.autoexposure.co.uk/AETA27382/AETV23127851_1b.jpg,http://images.autoexposure.co.uk/AETA27382/AETV23127851_2b.jpg,http://images.autoexposure.co.uk/AETA27382/AETV23127851_3b.jpg,http://images.autoexposure.co.uk/AETA27382/AETV23127851_4b.jpg,http://images.autoexposure.co.uk/AETA27382/AETV23127851_5b.jpg,http://images.autoexposure.co.uk/AETA27382/AETV23127851_6b.jpg,http://images.autoexposure.co.uk/AETA27382/AETV23127851_7b.jpg,http://images.autoexposure.co.uk/AETA27382/AETV23127851_8b.jpg","0","","","0","Central Locking, Electric Windows, Electric Mirrors, ABS, Air Conditioning, Power Steering, Drivers Airbag, Alarm, Immobiliser, Stereo, CD Player, Fog Lights, Sunroof, Sat Nav, Phone Compatilility, Electric Seats, Heated Seats. PRICE DOES NOT INCLUDE VAT!!, Price Plus VAT","","0","1","","UK","0","","0","0","","","",""
"AETA27382","AETV23409852","BT02XCX","BLUE","Petrol","2002","210000","Hatchback","3","FORD","FIESTA","1.3 Flight","1299","495","","Manual","http://images.autoexposure.co.uk/AETA27382/AETV23409852_1b.jpg,http://images.autoexposure.co.uk/AETA27382/AETV23409852_2b.jpg,http://images.autoexposure.co.uk/AETA27382/AETV23409852_3b.jpg,http://images.autoexposure.co.uk/AETA27382/AETV23409852_4b.jpg,http://images.autoexposure.co.uk/AETA27382/AETV23409852_5b.jpg,http://images.autoexposure.co.uk/AETA27382/AETV23409852_6b.jpg,http://images.autoexposure.co.uk/AETA27382/AETV23409852_7b.jpg,http://images.autoexposure.co.uk/AETA27382/AETV23409852_8b.jpg,http://images.autoexposure.co.uk/AETA27382/AETV23409852_9b.jpg","0","2","","0","Insurance Group 6, 2 Registered Keepers, Alloy Wheels, Body Coloured Bumpers, Central Locking, Drivers Airbag, Folding Rear Seats, Height Adjustable Drivers Seat, Immobiliser, Power Steering, Radio/Cassette, Sunroof, Trip Computer, Air Conditioning. THIS IS A TRADE SALE!!!","","0","1","","UK","0","","0","0","495","","",""
"AETA27382","AETV24418918","BK10PKO","Belle Ile blue","Petrol","2010","15000","Hatchback","5","CITROEN","C3","1.4 VTi 16V VTR+","1397","7495","","Manual","http://images.autoexposure.co.uk/AETA27382/AETV24418918_1b.jpg,http://images.autoexposure.co.uk/AETA27382/AETV24418918_2b.jpg,http://images.autoexposure.co.uk/AETA27382/AETV24418918_3b.jpg,http://images.autoexposure.co.uk/AETA27382/AETV24418918_4b.jpg,http://images.autoexposure.co.uk/AETA27382/AETV24418918_5b.jpg,http://images.autoexposure.co.uk/AETA27382/AETV24418918_6b.jpg,http://images.autoexposure.co.uk/AETA27382/AETV24418918_7b.jpg,http://images.autoexposure.co.uk/AETA27382/AETV24418918_8b.jpg,http://images.autoexposure.co.uk/AETA27382/AETV24418918_9b.jpg,http://images.autoexposure.co.uk/AETA27382/AETV24418918_10b.jpg","0","","","0","Insurance Group 4, ABS, Air Conditioning, Alloy Wheels, Audio Remote Control, Body Coloured Bumpers, Cruise Control, Drivers Airbag, Electric Door Mirrors, Folding Rear Seats, Front Electric Windows, Front Fog Lights, Height Adjustable Drivers Seat, Immobiliser, Passenger Airbag, Power Steering, Radio/CD, Remote Central Locking, Side Airbags, Steering Wheel Rake Adjustment, Steering Wheel Reach Adjustment, Trip Computer","","0","1","","UK","0","","0","0","","","",""
