"Feed_ID","Vehicle_ID","FullRegistration","Colour","FuelType","Year","Mileage","Bodytype","Doors","Make","Model","Variant","EngineSize","Price","PreviousPrice","Transmission","PictureRefs","ServiceHistory","PreviousOwners","Description","FourWheelDrive","Options","Comments","New","Used","Site","Origin","V5","Condition","ExDemo","FranchiseApproved","TradePrice","TradePriceExtra","ServiceHistoryText","Cap_ID"
"AETA27382","AETV14685120","BN64BUO","WHITE","Petrol","2014","7000","MPV","5","NISSAN","NOTE","1.2 Acenta","1198","8495","","Manual","http://images.autoexposure.co.uk/AETA27382/AETV14685120_1b.jpg,http://images.autoexposure.co.uk/AETA27382/AETV14685120_2b.jpg,http://images.autoexposure.co.uk/AETA27382/AETV14685120_3b.jpg,http://images.autoexposure.co.uk/AETA27382/AETV14685120_4b.jpg,http://images.autoexposure.co.uk/AETA27382/AETV14685120_5b.jpg,http://images.autoexposure.co.uk/AETA27382/AETV14685120_6b.jpg,http://images.autoexposure.co.uk/AETA27382/AETV14685120_7b.jpg,http://images.autoexposure.co.uk/AETA27382/AETV14685120_8b.jpg,http://images.autoexposure.co.uk/AETA27382/AETV14685120_9b.jpg,http://images.autoexposure.co.uk/AETA27382/AETV14685120_10b.jpg","0","","","0","ABS, Air Conditioning, Alarm, Alloy Wheels, Audio Remote Control, Body Coloured Bumpers, Cruise Control, Drivers Airbag, Folding Rear Seats, Front Electric Windows, Heated Door Mirrors, Height Adjustable Drivers Seat, Immobiliser, Passenger Airbag, Power Steering, Radio/CD, Rear Electric Windows, Remote Central Locking, Service Indicator, Side Airbags, Steering Wheel Rake Adjustment, Traction Control, Trip Computer, Supplied By PG From New, Comes With 12mth Service, 12mth Complimentary RAC Cover, Nissan Warranty Until 29th September 2017, £20.00 RFL!!","","0","1","","UK","0","","0","0","","","",""
"AETA27382","AETV15223051","W729YJW","Moondust Silver","Petrol","2000","101100","Hatchback","5","FORD","FIESTA","1.25 Zetec","1242","350","","Manual","http://images.autoexposure.co.uk/AETA27382/AETV15223051_1b.jpg,http://images.autoexposure.co.uk/AETA27382/AETV15223051_2b.jpg,http://images.autoexposure.co.uk/AETA27382/AETV15223051_3b.jpg,http://images.autoexposure.co.uk/AETA27382/AETV15223051_4b.jpg,http://images.autoexposure.co.uk/AETA27382/AETV15223051_5b.jpg,http://images.autoexposure.co.uk/AETA27382/AETV15223051_6b.jpg,http://images.autoexposure.co.uk/AETA27382/AETV15223051_7b.jpg,http://images.autoexposure.co.uk/AETA27382/AETV15223051_8b.jpg,http://images.autoexposure.co.uk/AETA27382/AETV15223051_9b.jpg","0","1","","0","Insurance Group 6, 1 Registered Keeper, This Is Being sold As Disposal Vehicle, Has MOT Until 6th January 2017, The Bodywork Has the Following Issues, Both Rear Arches Are Rotten, Drivers Sill Is Rusting, Rust Scabs to Lower Passenger Front Door, o/s/f Wing & o/s/f Door Trim Catching, Indicator Is Hanging Out, Alloy Wheels, Body Coloured Bumpers, Central Locking, Drivers Airbag, Folding Rear Seats, Front Fog Lights, Height Adjustable Drivers Seat, Immobiliser, Power Steering, Radio/Cassette, Trip Computer","","0","1","","UK","0","","0","0","","","",""
"AETA27382","AETV15223127","BN63WFE","Race red","Petrol","2013","30600","Hatchback","5","FORD","FIESTA","1.25 82 Zetec","1241","7750","","Manual","http://images.autoexposure.co.uk/AETA27382/AETV15223127_1b.jpg,http://images.autoexposure.co.uk/AETA27382/AETV15223127_2b.jpg,http://images.autoexposure.co.uk/AETA27382/AETV15223127_3b.jpg,http://images.autoexposure.co.uk/AETA27382/AETV15223127_4b.jpg,http://images.autoexposure.co.uk/AETA27382/AETV15223127_5b.jpg,http://images.autoexposure.co.uk/AETA27382/AETV15223127_6b.jpg,http://images.autoexposure.co.uk/AETA27382/AETV15223127_7b.jpg,http://images.autoexposure.co.uk/AETA27382/AETV15223127_8b.jpg,http://images.autoexposure.co.uk/AETA27382/AETV15223127_9b.jpg,http://images.autoexposure.co.uk/AETA27382/AETV15223127_10b.jpg","0","","","0","ABS, Air Conditioning, Alloy Wheels, Audio Remote Control, Body Coloured Bumpers, Drivers Airbag, Electric Door Mirrors, Folding Rear Seats, Front Electric Windows, Front Fog Lights, Heated Door Mirrors, Height Adjustable Drivers Seat, Immobiliser, Passenger Airbag, Power Steering, Radio/CD, Remote Central Locking, Side Airbags, Steering Wheel Rake Adjustment, Steering Wheel Reach Adjustment, Traction Control, Trip Computer, This Vehicle Comes With 12 Months Service & Full MOT.","","0","1","","UK","0","","0","0","","","",""
"AETA27382","AETV15825386","FL62ZWT","WHITE","Diesel","2012","80000","","","MERCEDES-BENZ","SPRINTER","3.5t Van","2148","11995","","Manual","http://images.autoexposure.co.uk/AETA27382/AETV15825386_1b.jpg,http://images.autoexposure.co.uk/AETA27382/AETV15825386_2b.jpg,http://images.autoexposure.co.uk/AETA27382/AETV15825386_3b.jpg,http://images.autoexposure.co.uk/AETA27382/AETV15825386_4b.jpg,http://images.autoexposure.co.uk/AETA27382/AETV15825386_5b.jpg,http://images.autoexposure.co.uk/AETA27382/AETV15825386_6b.jpg,http://images.autoexposure.co.uk/AETA27382/AETV15825386_7b.jpg,http://images.autoexposure.co.uk/AETA27382/AETV15825386_8b.jpg,http://images.autoexposure.co.uk/AETA27382/AETV15825386_9b.jpg,http://images.autoexposure.co.uk/AETA27382/AETV15825386_10b.jpg","0","1","","0","1 Registered Keeper, The Vehicle has The Following Issues, Dents In n/s/r Door, Small Dents In n/s 1/4 Panel. n/s/f Door Has Small Crease Under Door Handle, Small Hole In The Plastic On The Front Grill, Windscreen Cracked- Needs Replacing, o/s/f Lower Door Dented. o/s/r 1/4 Has Small Dents & Scuffs, Will Come With 12 Months Service & Full MOT., Price Plus VAT","","0","1","","UK","0","","0","0","","","",""
"AETA27382","AETV16250858","BN13RZW","BLACK","Diesel","2013","86900","","","NISSAN","NAVARA","Double Cab Pick Up Tekna 2.5dCi 190 4WD Auto","2488","11495","","Auto","http://images.autoexposure.co.uk/AETA27382/AETV16250858_1b.jpg,http://images.autoexposure.co.uk/AETA27382/AETV16250858_2b.jpg,http://images.autoexposure.co.uk/AETA27382/AETV16250858_3b.jpg,http://images.autoexposure.co.uk/AETA27382/AETV16250858_4b.jpg,http://images.autoexposure.co.uk/AETA27382/AETV16250858_5b.jpg,http://images.autoexposure.co.uk/AETA27382/AETV16250858_6b.jpg,http://images.autoexposure.co.uk/AETA27382/AETV16250858_7b.jpg,http://images.autoexposure.co.uk/AETA27382/AETV16250858_8b.jpg,http://images.autoexposure.co.uk/AETA27382/AETV16250858_9b.jpg,http://images.autoexposure.co.uk/AETA27382/AETV16250858_10b.jpg","0","","","0","At Polesworth Garage Ltd we believe that charging administration fees as many other dealers do is wrong and is nothing more than dishonest profiteering,So at Polesworth Garage Ltd you will never find any hidden fees or costs added to the advertised price,All our retail cars are hpi checked, valeted and serviced, mot carried out where required,Finance can be arranged at very competitive rates even if you do not have a good credit history, we look at your ability to pay in all cases., Price Plus VAT","","0","1","","UK","0","","0","0","","","",""
"AETA27382","AETV16482063","AJ60RPX","GREY","Petrol","2011","59400","MPV","5","VAUXHALL","MERIVA","1.4i 16V Exclusiv","1398","4995","","Manual","http://images.autoexposure.co.uk/AETA27382/AETV16482063_1b.jpg,http://images.autoexposure.co.uk/AETA27382/AETV16482063_2b.jpg,http://images.autoexposure.co.uk/AETA27382/AETV16482063_3b.jpg,http://images.autoexposure.co.uk/AETA27382/AETV16482063_4b.jpg,http://images.autoexposure.co.uk/AETA27382/AETV16482063_5b.jpg,http://images.autoexposure.co.uk/AETA27382/AETV16482063_6b.jpg,http://images.autoexposure.co.uk/AETA27382/AETV16482063_7b.jpg,http://images.autoexposure.co.uk/AETA27382/AETV16482063_8b.jpg,http://images.autoexposure.co.uk/AETA27382/AETV16482063_9b.jpg,http://images.autoexposure.co.uk/AETA27382/AETV16482063_10b.jpg","0","3","","0","ABS, Air Conditioning, Audio Remote Control, Body Coloured Bumpers, Cruise Control, Drivers Airbag, Electric Door Mirrors, Folding Rear Seats, Front Electric Windows, Heated Door Mirrors, Height Adjustable Drivers Seat, Immobiliser, Passenger Airbag, Power Steering, Radio/CD, Remote Central Locking, Service Indicator, Side Airbags, Steering Wheel Rake Adjustment, Steering Wheel Reach Adjustment, Traction Control, Trip Computer, This Vehicle Comes With 12 Months Service & Full MOT.","","0","1","","UK","0","","0","0","","","",""
"AETA27382","AETV16628951","YT05VUC","Techno grey","Petrol","2005","60400","Hatchback","5","NISSAN","MICRA","1.2 S","1240","1250","","Manual","http://images.autoexposure.co.uk/AETA27382/AETV16628951_1b.jpg,http://images.autoexposure.co.uk/AETA27382/AETV16628951_2b.jpg,http://images.autoexposure.co.uk/AETA27382/AETV16628951_3b.jpg,http://images.autoexposure.co.uk/AETA27382/AETV16628951_4b.jpg,http://images.autoexposure.co.uk/AETA27382/AETV16628951_5b.jpg,http://images.autoexposure.co.uk/AETA27382/AETV16628951_6b.jpg,http://images.autoexposure.co.uk/AETA27382/AETV16628951_7b.jpg,http://images.autoexposure.co.uk/AETA27382/AETV16628951_8b.jpg,http://images.autoexposure.co.uk/AETA27382/AETV16628951_9b.jpg,http://images.autoexposure.co.uk/AETA27382/AETV16628951_10b.jpg","0","2","","0","Insurance Group 2, 2 Registered Keepers, This Is Being sold As Disposal Vehicle, Has MOT Until 27th August 2016, The Bodywork Has The Following Issues, n/s/f Bumper & Wing damaged, n/s/r Bumper Scraped, o/s/r Bumper Scraped, o/s/f/ Bumper Scraped, Tailgate Dented Under Rear Screen, Engine Lacks Power, ABS, Body Coloured Bumpers, Drivers Airbag, Folding Rear Seats, Front Electric Windows, Height Adjustable Drivers Seat, Immobiliser, Passenger Airbag, Power Steering, Radio/CD, Remote Central Locking, Side Airbags, Steering Wheel Rake Adjustment.","","0","1","","UK","0","","0","0","","","",""
"AETA27382","AETV17198593","BV12UOL","WHITE","Diesel","2012","111000","","","VOLKSWAGEN","CRAFTER","2.0 TDI 109PS High Roof Van","1968","9495","","Manual","http://images.autoexposure.co.uk/AETA27382/AETV17198593_1b.jpg,http://images.autoexposure.co.uk/AETA27382/AETV17198593_2b.jpg,http://images.autoexposure.co.uk/AETA27382/AETV17198593_3b.jpg,http://images.autoexposure.co.uk/AETA27382/AETV17198593_4b.jpg,http://images.autoexposure.co.uk/AETA27382/AETV17198593_5b.jpg,http://images.autoexposure.co.uk/AETA27382/AETV17198593_6b.jpg,http://images.autoexposure.co.uk/AETA27382/AETV17198593_7b.jpg,http://images.autoexposure.co.uk/AETA27382/AETV17198593_8b.jpg,http://images.autoexposure.co.uk/AETA27382/AETV17198593_9b.jpg,http://images.autoexposure.co.uk/AETA27382/AETV17198593_10b.jpg","0","1","","0","1 Registered Keeper, At Polesworth Garage Ltd we believe that charging administration fees as many other dealers do is wrong and is nothing more than dishonest profiteering,So at Polesworth Garage Ltd you will never find any hidden fees or costs added to the advertised price,All our retail cars are hpi checked, valeted and serviced, mot carried out where required,Finance can be arranged at very competitive rates even if you do not have a good credit history, we look at your ability to pay in all cases., Price Plus VAT","","0","1","","UK","0","","0","0","","","",""
"AETA27382","AETV17315499","WF08BNK","BLUE","Diesel","2008","112900","","","RENAULT","TRAFIC","SL27dCi 115 Van","1996","4995","","Manual","http://images.autoexposure.co.uk/AETA27382/AETV17315499_1b.jpg,http://images.autoexposure.co.uk/AETA27382/AETV17315499_2b.jpg,http://images.autoexposure.co.uk/AETA27382/AETV17315499_3b.jpg,http://images.autoexposure.co.uk/AETA27382/AETV17315499_4b.jpg,http://images.autoexposure.co.uk/AETA27382/AETV17315499_5b.jpg,http://images.autoexposure.co.uk/AETA27382/AETV17315499_6b.jpg,http://images.autoexposure.co.uk/AETA27382/AETV17315499_7b.jpg,http://images.autoexposure.co.uk/AETA27382/AETV17315499_8b.jpg,http://images.autoexposure.co.uk/AETA27382/AETV17315499_9b.jpg,http://images.autoexposure.co.uk/AETA27382/AETV17315499_10b.jpg","0","2","","0","2 Registered Keepers, This Vehicle Has The Following Issues, Crease On NS Sliding Door, Light Scratches On Rear Doors, Drivers Seat Worn Through, Comes With 12 Months Service & Full MOT., Price Plus VAT","","0","1","","UK","0","","0","0","","","",""
"AETA27382","AETV17505037","YY62ULF","BLACK","Diesel","2013","53000","","","VOLKSWAGEN","AMAROK","D/Cab Pick Up Highline 2.0 BiTDI 180 BMT 4MTN Auto","1968","17750","","Auto","http://images.autoexposure.co.uk/AETA27382/AETV17505037_1b.jpg,http://images.autoexposure.co.uk/AETA27382/AETV17505037_2b.jpg,http://images.autoexposure.co.uk/AETA27382/AETV17505037_3b.jpg,http://images.autoexposure.co.uk/AETA27382/AETV17505037_4b.jpg,http://images.autoexposure.co.uk/AETA27382/AETV17505037_5b.jpg,http://images.autoexposure.co.uk/AETA27382/AETV17505037_6b.jpg,http://images.autoexposure.co.uk/AETA27382/AETV17505037_7b.jpg,http://images.autoexposure.co.uk/AETA27382/AETV17505037_8b.jpg,http://images.autoexposure.co.uk/AETA27382/AETV17505037_9b.jpg,http://images.autoexposure.co.uk/AETA27382/AETV17505037_10b.jpg","0","","","0","This Vehicle Has Top & Tow Bar & Comes With 12 Months Service & Full MOT., Price Plus VAT","","0","1","","UK","0","","0","0","","","",""
